--Meta Data--,,,,,,,,,
Start Time(UTC),LoggerName,Pck,Vin,,,,,,
11/27/2018 15:53,9170-0393,,,,,,,,
,,,,,,,,,
--Raw Data--,,,,,,,,,
Timestamp(ms),Altitude[m],HV Battery Current[A],HV Battery SOC[%],HV Battery Voltage[V],Is Driving[bool],Latitude[deg],Longitude[deg],OAT[degC],Vehicle Speed[km/h]
0,0,0,0,0,0,0,0,0,0
500,0,0,0,0,0,0,0,0,0
1500,0,-1.5,93,353.75,1,0,0,4,0
2500,72.5,-13.75,93,353,1,41.48930833,-71.522195,4,4
3500,72.5,-13.75,93,352.75,1,41.48930833,-71.522195,4,4
4500,72.5,-34,93,352,1,41.48930833,-71.522195,4,8
5500,72.5,-34.25,93,351.75,1,41.48930833,-71.522195,4,12
6500,72.5,-34.25,93,352.75,1,41.48930833,-71.522195,4,16
7500,72.5,-17.5,93,353.75,1,41.48930833,-71.522195,4,19
8500,72.5,5.5,93,354,1,41.48930833,-71.522195,4,18
9500,72.5,5.5,93,353.75,1,41.48930833,-71.522195,4,16
10500,72.5,-1,93,354.25,1,41.48930833,-71.522195,4,13
11500,72.5,4.5,93,353.5,1,41.48930833,-71.522195,4,11
12500,73.30000305,2,93,353.5,1,41.48919083,-71.5218,4,7
13500,73.30000305,2,93,353.25,1,41.48919083,-71.5218,4,4
14500,73.30000305,-9.5,93,353.25,1,41.48919083,-71.5218,4,4
15500,73.30000305,-13.25,93,353.25,1,41.48919083,-71.5218,4,3
16500,73.30000305,-10.75,93,353.25,1,41.48919083,-71.5218,4,4
17500,73.30000305,-13,93,353.5,1,41.48919083,-71.5218,4,3
18500,73.30000305,-12.75,93,353.75,1,41.48919083,-71.5218,4,4
19500,73.30000305,-10.25,93,353.75,1,41.48919083,-71.5218,4,3
20500,73.30000305,-4.25,93,353.75,1,41.48919083,-71.5218,4,2
21500,73.30000305,-4.25,93,353.75,1,41.48919083,-71.5218,4,2
22500,73.30000305,-4.25,93,353.75,1,41.48919083,-71.5218,4,2
23500,73.30000305,-4.25,93,353.75,1,41.48919083,-71.5218,4,2
24500,73.30000305,-4.25,93,353.75,1,41.48919083,-71.5218,4,2
25500,73.30000305,-4.25,93,353.75,1,41.48919083,-71.5218,4,2
26500,74.30000305,-9.5,93,353.25,1,41.48918722,-71.5216925,4,6
27500,74.30000305,-4.25,93,353.75,1,41.48918722,-71.5216925,4,6
